abd_1,i,1.7,1.75,261.2483356,375,39.12330422,187.5,46.4643972,39.12330422,46.4643972,-7.341092984,875,20.62193987,18.50136435,312.5,39.94624301,187.5,47.54424191,40.56536513,47.54424191,-7.597998895,875,12.92265823,27.02358478,312.5,36.38699913,187.5,47.92979491,40.96118288,47.92979491,-11.54279578,937.5,15.67853885,20.70846028,n,VN
abd_1,ee,1.79,1.82,391.8719635,843.75,45.9901897,203.125,48.00256741,45.09500896,49.01428666,-3.024096961,859.375,45.1471282,0.843061494,656.25,37.08894014,218.75,47.80300631,44.17013635,47.80300631,-10.71406617,843.75,37.16322361,-0.074283468,812.5,36.66825685,218.75,48.08786882,41.39387201,48.08786882,-11.41961197,1000,34.84478392,1.823472931,n,NV
abd_1,ee,2.29,2.38,385.2631233,218.75,29.77708834,93.75,34.42954508,40.11196636,13.92002115,15.85706719,921.875,1.625831502,28.15125684,218.75,43.229098,93.75,39.80394795,48.65114383,-2.643251147,45.87234915,906.25,13.11693918,30.11215882,218.75,29.77708834,93.75,34.42954508,40.11196636,13.92002115,15.85706719,921.875,1.625831502,28.15125684,n,VN
abd_10,i,2.9,2.98,326.3089534,265.625,30.57597236,140.625,31.66010414,30.78827173,31.66010414,-1.084131775,921.875,-13.39627598,43.97224835,500,53.11455013,156.25,51.18939815,51.85485398,4.600641685,48.51390845,968.75,27.78923398,25.32531615,437.5,50.49027241,156.25,50.42438909,52.02108066,10.09661919,40.39365322,968.75,22.4358278,28.05444461,n,NV
abd_10,ee,3.18,3.25,413.0520067,187.5,39.31582286,93.75,35.3145503,39.31582286,6.585075447,32.73074741,968.75,-4.737370548,44.05319341,218.75,37.50176649,93.75,39.45914309,46.12380404,6.896951746,30.60481475,984.375,-0.776375415,38.27814191,187.5,39.31582286,93.75,35.3145503,39.31582286,6.585075447,32.73074741,968.75,-4.737370548,44.05319341,n,VN
abd_102,aa,1.5,1.59,521.6713329,328.125,46.16885315,171.875,48.38906134,46.16885315,48.38906134,-2.220208187,968.75,28.6175446,17.55130855,312.5,45.84846177,171.8749347,45.2301165,45.84846177,36.18590883,9.662552941,1000,17.14089376,28.707568,312.5,44.62334894,177.0973623,46.36002058,44.62334894,46.36002058,-1.736671641,1000,22.36419304,22.2591559,n,VN
abd_102,ee,2.56,2.65,397.2777432,343.75,-2.674127297,156.25,22.79068263,7.303672983,22.79068263,-25.46480993,906.25,-8.886530331,6.212403034,312.5,18.96479032,187.5,48.85125313,40.35281442,48.85125313,-29.88646281,937.5,18.1357211,0.829069217,234.375,46.14201206,234.375,46.14201206,15.89632593,46.14201206,0,1000,-1.488058559,47.63007062,n,VN
abd_103,A,2.02,2.12,530.5304479,218.75,25.05434643,187.5,28.90319004,16.75421387,29.55054706,-4.496200635,875,-24.61350612,49.66785255,312.5,27.43702637,187.5,48.80750274,42.60745891,48.80750274,-21.37047637,906.25,16.32245973,11.11456664,250,27.04937361,187.5,45.98548123,36.33679109,45.98548123,-18.93610762,906.25,2.66570474,24.38366887,n,VN
abd_103,oh,2.25,2.33,432.6758561,562.5,36.82501354,187.5,40.19780386,38.69344425,40.19780386,-3.372790316,875,28.55047715,8.274536395,343.75,43.77626846,187.5,44.32495199,43.77626846,44.32495199,-0.548683522,875,23.16411778,20.61215068,343.75,43.58329374,187.5,43.92329465,43.58329374,43.92329465,-0.340000913,875,23.12878819,20.45450555,n,VN
abd_103,E,2.4,2.43,530.3239399,312.5,0.187018031,156.25,20.69688692,7.0739209,21.39490961,-21.20789158,875,-11.04872109,11.23573912,718.75,45.71226191,179.6875,45.44878557,44.33200425,46.11522044,-0.402958534,906.25,38.73257946,6.979682444,398.4375,29.21962591,226.5625,39.32435823,29.21962591,39.32435823,-10.10473232,968.75,13.53071338,15.68891253,n,NV
abd_104,oh,2.26,2.34,883.1265682,578.125,48.38942631,140.625,48.51419203,52.45959999,7.382734548,41.00669176,1000,37.69611402,10.69331229,312.5,47.88225315,156.25,46.7682844,47.88225315,14.32031613,33.56193702,937.5,11.21347975,36.6687734,312.5,48.02565686,156.25,45.19222551,48.02565686,7.255247506,40.77040935,1000,20.10601367,27.91964319,n,VN
abd_104,A,2.41,2.6,589.7332286,593.75,9.596988717,156.25,23.72699367,22.13767227,25.46441532,-15.8674266,906.25,2.024639471,7.572349246,812.5,-0.087805888,187.5,2.726065938,3.409272149,7.830712057,-7.918517945,890.625,0.152898412,-0.2407043,1187.5,13.94348163,171.875,17.69873119,14.30597045,26.66516518,-12.72168355,937.5,10.51770205,3.425779582,n,NV
abd_104,A,3.34,3.43,514.1938251,189.2545448,36.03245963,187.5,36.03245963,2.082491258,36.03245963,0,1000,-7.552778812,43.58523844,312.5,22.45269705,187.5,50.19040875,44.19700454,50.19040875,-27.7377117,968.75,20.40518475,2.047512305,250,36.81789577,187.5,50.19848465,41.36022492,50.19848465,-13.38058887,968.75,4.646812893,32.17108288,n,VN
abd_104,ee,3.96,4.06,370.8746914,1250,-8.396783139,125,6.995654005,-1.619962548,10.89298338,-19.28976652,906.25,-4.845874889,-3.55090825,328.125,25.5425486,187.5,49.55174855,42.02017491,49.55174855,-24.00919995,953.125,18.35482439,7.187724208,234.375,47.17945951,234.375,47.17945951,22.16760339,47.17945951,0,859.375,0.917020799,46.26243871,n,VN
abd_105,A,1.18,1.28,579.507289,468.75,20.49498791,156.25,40.48934243,29.29357423,40.48934243,-19.99435451,906.25,11.60529009,8.889697828,375,35.4254161,187.5,41.36610816,35.4254161,41.36610816,-5.940692059,937.5,14.68836222,20.73705388,312.5,33.5022542,187.5,39.43152841,28.68969066,39.43152841,-5.929274204,875,12.28170576,21.22054844,n,NV
abd_105,i,1.67,1.75,358.4929244,515.625,29.65313725,171.875,40.13735874,25.09213433,40.13735874,-10.48422149,906.25,-5.554685818,35.20782307,500,46.19784235,187.5,48.48582904,50.76624632,10.24162617,35.95621617,875,33.92817213,12.26967022,500,48.42215629,187.5,49.19925697,52.11664323,6.670423746,41.75173254,875,31.80842704,16.61372925,n,NV
abd_106,ee,1.03,1.14,379.0659777,593.75,-6.708675919,187.5,-7.925541718,-4.351251759,5.8538471,-12.56252302,1000,-11.77587869,5.067202768,343.75,23.77138755,187.5,48.22997541,40.53797345,48.22997541,-24.45858786,968.75,21.23179506,2.539592483,250,42.06914305,234.375,42.69510905,17.93105262,42.69510905,-0.625965996,1031.25,-3.751582599,45.82072565,n,VN
abd_106,oh,1.62,1.71,395.5204483,200.4457897,34.15061828,187.5,34.15061828,17.22882833,34.15061828,0,1000,-2.642266215,36.7928845,265.625,14.90166376,203.125,55.09440455,48.50483092,55.09440455,-40.1927408,984.375,31.91629882,-17.01463506,234.375,44.73186435,203.125,57.17667987,42.44928211,57.17667987,-12.44481551,1000,17.71863173,27.01323263,n,VN
abd_106,oh,1.85,1.88,222.7175441,406.25,48.23500116,187.5,43.17107105,50.07288311,15.97505365,32.25994751,921.875,35.41619202,12.81880914,531.25,7.683679376,187.5,13.44642481,2.784258892,13.44642481,-5.76274543,937.5,-7.00305356,14.68673294,406.25,6.246779643,187.5,14.87581725,6.246779643,21.98567585,-15.73889621,1031.25,1.134710759,5.112068884,n,NV
abd_106,aa,1.93,2.03,434.396151,343.75,47.21267659,171.875,50.8451085,47.21267659,50.8451085,-3.632431909,875,28.05799142,19.15468517,375,44.40275545,187.5,48.07625577,44.40275545,48.07625577,-3.673500318,875,21.88963424,22.51312121,375,43.33148767,187.5,46.24591991,43.4547296,46.24591991,-2.914432237,875,20.96366788,22.3678198,n,VN
abd_106,oh,2.2,2.41,635.7041355,562.5,40.79689708,156.25,43.8591895,45.3306625,-3.434140616,44.2310377,968.75,33.12310548,7.673791597,578.125,31.92943426,156.25,38.14731348,35.72054695,38.14731348,-6.217879222,1000,23.40238369,8.527050563,625,45.62993699,156.25,45.03139317,46.0447536,3.876345707,41.75359128,921.875,39.39588641,6.234050582,n,NV
abd_106,oh,3.21,3.27,488.3654223,468.75,-7.717845289,218.75,7.229919022,-7.717845289,10.38232483,-18.10017012,875,-8.413871319,0.69602603,265.625,39.46819934,234.375,49.31772811,38.30006822,49.31772811,-9.849528774,906.25,17.52535491,21.94284442,328.125,37.97272241,312.5,37.52084935,6.170857014,37.97272241,0,1015.625,9.621833488,28.35088892,n,VN
abd_106,oh,3.5,3.55,484.3315051,312.5,29.15844633,156.7441791,30.57234881,29.15844633,30.69507769,-1.536631361,875,-4.55641382,33.71486015,312.5,49.24621609,156.25,49.21478765,49.24621609,16.22816211,33.01805398,968.75,19.125659,30.12055709,312.5,47.64995917,156.25,45.66837114,47.64995917,14.2859071,33.36405207,906.25,7.893238286,39.75672089,n,VN
abd_106,i,4.13,4.22,339.1987352,515.625,42.95356736,140.625,47.99627367,53.02329187,7.960150202,34.99341715,937.5,35.02904682,7.924520538,312.5,49.69125836,156.25,48.71842486,49.69125836,17.41003954,32.28121882,906.25,19.16982588,30.52143248,281.25,52.01910161,156.25,48.26141365,52.01910161,17.68258914,34.33651247,875,23.02971161,28.98939,n,VN
abd_106,aa,4.3,4.42,475.5802189,578.125,38.40164112,93.75,40.85454647,44.36412823,11.83932047,26.56232064,984.375,13.30735529,25.09428583,578.125,38.40164112,93.75,40.85454647,44.36412823,11.83932047,26.56232064,984.375,13.30735529,25.09428583,578.125,38.40164112,93.75,40.85454647,44.36412823,11.83932047,26.56232064,984.375,13.30735529,25.09428583,n,NV
abd_108,aa,0.58,0.68,536.6213207,656.25,19.63758589,156.25,25.00100148,22.57865914,25.00100148,-5.36341559,968.75,0.239866588,19.3977193,343.75,43.96234899,156.25,46.01917632,43.96234899,46.01917632,-2.056827331,1000,24.3449095,19.61743949,281.25,32.50374573,156.25,46.42577072,37.71649312,46.42577072,-13.92202499,1000,12.155086,20.34865973,n,VN
abd_109,i,1.35,1.54,296.1406733,625,50.83324028,156.25,49.32906255,50.23789845,5.558710133,45.27453015,937.5,41.89942201,8.933818271,281.25,43.55061092,140.625,41.22521583,43.55061092,1.419648437,42.13096248,984.375,5.652308754,37.89830217,296.875,47.91835499,140.625,45.37947048,47.91835499,4.254010019,43.66434497,890.625,16.44778669,31.4705683,n,VN
abd_109,A,1.94,2.06,647.4867567,750,46.4112091,156.25,45.08268801,40.72282086,46.4112091,0,906.25,42.18191086,4.229298235,1156.25,14.68463894,140.625,43.28763515,36.11381582,43.28763515,-28.60299621,937.5,15.03589807,-0.35125913,1062.5,28.12896499,125,45.67499629,34.72417176,45.67499629,-17.5460313,984.375,25.80371588,2.32524911,n,NV
abd_109,A,2.58,2.68,724.9703371,531.25,12.02037289,156.25,20.10684432,1.749345509,20.10684432,-8.086471425,875,-1.979194319,13.99956721,343.75,44.30884643,187.5,51.45075712,44.30884643,51.45075712,-7.141910693,1031.25,27.54881829,16.76002814,281.25,32.31799531,156.25,48.05923976,40.61661243,48.05923976,-15.74124445,875,23.96940789,8.348587424,n,VN
abd_11,ee,1.94,2.01,481.6004612,640.625,49.07555249,125,52.3181114,54.5856757,-2.699082194,51.77463469,890.625,42.3016165,6.77393599,312.5,51.17250309,156.25,47.56732787,51.17250309,24.73255331,26.43994978,906.25,24.28003626,26.89246683,281.25,52.99485771,127.3043364,47.15408395,52.99485771,29.35269261,23.6421651,1000,18.93631377,34.05854394,n,VN
abd_11,A,2.07,2.24,636.5392535,687.5,30.5706596,93.75,40.1498661,40.55171851,6.230464753,24.34019485,984.375,24.1764956,6.394164001,687.5,30.5706596,93.75,40.1498661,40.55171851,6.230464753,24.34019485,984.375,24.1764956,6.394164001,687.5,30.5706596,93.75,40.1498661,40.55171851,6.230464753,24.34019485,984.375,24.1764956,6.394164001,n,NV
abd_110,aa,1.05,1.14,474.8826323,328.125,48.51998708,171.875,49.69717409,48.51998708,49.69717409,-1.177187013,1000,25.17320599,23.34678108,375,42.50016334,176.6785502,44.42937245,45.49804054,33.53072193,8.969441411,1000,19.42015925,23.08000409,375,42.13442934,179.4142891,44.22172725,45.12442213,32.79197752,9.342451812,1000,22.18929858,19.94513076,n,VN
abd_110,ee,1.43,1.57,484.4414769,1468.75,-7.72892174,187.5,15.56829677,4.220743274,15.56829677,-23.29721851,937.5,-12.0694145,4.34049276,656.25,50.34036414,171.875,48.69102885,48.56854834,50.34036414,0,875,38.55278804,11.78757611,656.25,43.72450556,234.375,46.97245714,37.88597215,46.97245714,-3.247951578,843.75,38.34288817,5.381617393,n,NV
abd_110,oh,2.33,2.4,485.9476573,312.5,30.69464596,187.5,39.27372281,35.26704605,39.27372281,-8.579076849,906.25,27.97210616,2.722539801,250,32.44295203,187.5,42.69970074,33.61993439,42.69970074,-10.25674871,937.5,14.1003936,18.34255843,250,26.14903423,187.5,38.65574687,30.05848632,38.65574687,-12.50671263,906.25,25.73775039,0.411283847,n,NV
abd_111,A,0.2,0.33,691.3949622,531.25,12.28412174,171.875,13.04212357,15.88240072,18.97134947,-6.687227726,921.875,4.186179288,8.097942454,359.375,44.6816478,171.875,47.05549796,44.6816478,47.05549796,-2.373850166,890.625,22.11246008,22.56918772,359.375,43.41133655,187.5,48.26890258,43.41133655,48.26890258,-4.857566028,859.375,25.07339128,18.33794526,n,VN
abd_111,aa,2.84,2.88,443.271192,312.5,37.80311726,181.7520707,41.48440565,37.80311726,41.48440565,-3.681288386,875,19.01720304,18.78591422,359.375,45.68937933,171.875,48.04509925,45.68937933,48.04509925,-2.355719911,890.625,25.43669959,20.25267974,343.75,46.04525613,171.875,47.80715008,46.04525613,47.80715008,-1.761893956,875,26.38001323,19.6652429,n,VN
abd_111,ee,3.55,3.63,385.021451,281.25,37.78833867,93.75,36.62008319,40.08055828,10.26693085,27.52140782,968.75,-1.694353884,39.48269256,281.25,37.78833867,93.75,36.62008319,40.08055828,10.26693085,27.52140782,968.75,-1.694353884,39.48269256,281.25,37.78833867,93.75,36.62008319,40.08055828,10.26693085,27.52140782,968.75,-1.694353884,39.48269256,n,VN
abd_112,i,0.69,0.77,322.1930697,250,31.40497645,187.5,49.52969186,36.83338285,49.52969186,-18.12471542,968.75,15.00208644,16.40289001,359.375,50.99528888,171.875,48.81497304,50.99528888,5.661003821,45.33428506,906.25,22.1790201,28.81626878,375,56.56170164,187.5,49.58699537,56.56170164,2.425219164,54.13648248,953.125,21.24482859,35.31687305,n,NV
abd_112,i,1.09,1.2,358.9146811,250,12.49255893,218.75,9.160156251,0.556208739,20.72879495,-8.236236015,1000,-6.606689476,19.09924841,343.75,33.9491723,187.5,48.6756363,41.96833949,48.6756363,-14.72646399,953.125,20.16845771,13.78071459,203.125,45.99589704,203.125,45.99589704,19.45665438,45.99589704,0,859.375,9.726907096,36.26898994,n,VN
abd_113,oh,1.19,1.23,395.360264,593.75,46.55926329,187.5,46.17777267,45.05617258,46.55926329,0,968.75,34.06249426,12.49676902,375,39.20756253,187.5,42.33433871,39.20756253,42.33433871,-3.126776172,968.75,19.4131919,19.79437063,375,39.10312936,187.5,42.38436678,39.10312936,42.38436678,-3.281237429,968.75,20.3284046,18.77472475,n,VN
abd_113,ee,1.28,1.4,588.2931058,593.75,15.51689342,187.5,-2.109366336,11.78239815,-2.381093153,17.89798657,1031.25,-12.82107431,28.33796773,406.25,42.8185383,187.5,40.08771349,42.8185383,8.053402181,34.76513612,875,16.87516236,25.94337594,312.5,18.0949935,187.5,32.56225277,12.02814699,32.56225277,-14.46725927,968.75,-6.327139839,24.42213334,n,NV
abd_114,aa,1.12,1.28,892.5503958,562.5,11.14238624,156.25,30.95082439,15.110197,30.95082439,-19.80843815,906.25,9.602597228,1.539789013,343.75,42.56314199,187.5,47.65487011,42.56314199,47.65487011,-5.091728126,875,19.86776537,22.69537662,250,15.55683076,187.5,47.21168293,37.83867596,47.21168293,-31.65485217,875,12.68731536,2.869515408,n,VN
abd_115,A,0.93,1,702.1471014,406.25,39.8329162,187.5,47.66136957,44.4780711,47.66136957,-7.828453372,906.25,28.28945142,11.54346478,343.75,41.94608951,187.5,44.30657596,41.94608951,44.30657596,-2.360486454,875,20.62902556,21.31706395,343.75,41.96088871,187.5,44.43136647,41.96088871,44.43136647,-2.470477761,875,23.20480469,18.75608402,n,VN
abd_115,ee,1.05,1.12,418.9350256,546.875,34.2139719,171.875,49.46996848,44.23256992,49.46996848,-15.25599658,890.625,26.87357777,7.340394127,578.125,47.75102824,203.125,49.65463752,49.82273631,8.177987876,39.57304036,968.75,48.67741403,-0.926385788,765.625,48.18283158,187.5,49.15819161,49.81819983,-4.529000491,52.71183207,968.75,36.95093477,11.23189681,n,NV
abd_115,ee,5.11,5.19,378.5743236,234.375,39.9010105,203.125,47.39025122,33.59759954,47.39025122,-7.489240714,937.5,8.340025475,31.56098503,343.75,38.39761561,187.5,47.20927221,41.80478746,47.20927221,-8.811656597,937.5,19.24608984,19.15152577,343.75,33.22186578,187.5,46.90115092,39.81968845,46.90115092,-13.67928514,968.75,15.7681492,17.45371659,n,VN
abd_116,ee,1.55,1.63,465.0696347,468.75,-1.011131045,187.5,13.10497436,10.93383975,13.10497436,-14.1161054,937.5,-5.734475305,4.72334426,687.5,5.339302081,187.5,13.18108148,-2.451243619,13.72705978,-8.387757696,937.5,5.842876157,-0.503574075,625,7.785602399,187.5,14.96171801,1.339533044,14.96171801,-7.176115612,937.5,1.263957938,6.521644461,n,NV
abd_118,A,2.06,2.11,511.1776328,562.5,39.47756058,187.5,44.75388697,40.75507147,44.75388697,-5.276326385,906.25,32.58076311,6.896797473,343.75,42.92170836,187.5,45.69526145,42.92170836,45.69526145,-2.773553095,875,21.26653513,21.65517323,375,41.82558295,187.5,46.11021831,41.82558295,46.11021831,-4.284635356,906.25,18.78498219,23.04060076,n,VN
abd_118,oh,2.18,2.24,553.3622927,500,54.69609466,156.25,42.54492659,47.27981736,11.88444691,42.81164775,968.75,27.77116474,26.92492992,375,54.5922513,187.5,46.1852711,54.5922513,2.249730145,52.34252115,937.5,24.43957566,30.15267564,343.75,55.29000861,187.5,45.36186796,55.29000861,4.113072945,51.17693567,875,22.00804551,33.2819631,n,NV
abd_118,ee,3.48,3.54,405.0150818,1812.5,-11.26305211,187.5,3.926267332,-13.24430494,5.882246775,-17.14529888,875,-13.34731982,2.084267711,265.625,25.1557945,218.75,51.32418877,40.5797108,51.32418877,-26.16839427,859.375,22.8371608,2.318633699,265.625,44.98150283,250,45.55164331,18.73798494,45.55164331,-0.570140485,953.125,0.87954367,44.10195916,n,VN
abd_119,oh,0.36,0.42,335.3006203,375,49.52829824,187.5,54.31958323,49.52829824,54.31958323,-4.791284991,960.9375,25.52477076,24.00352748,312.5,17.63608342,218.75,51.55952706,42.95258031,51.55952706,-33.92344364,875,22.59144847,-4.955365048,281.25,36.47694936,218.75,52.55795689,42.743034,52.55795689,-16.08100753,875,25.61918074,10.85776862,n,VN
abd_12,ee,1.26,1.39,425.0075189,390.625,46.4469718,203.125,52.33495411,46.4469718,52.33495411,-5.887982309,984.375,27.97585902,18.47111278,281.25,22.19261116,187.5,52.89049345,45.38162271,52.89049345,-30.69788229,1000,24.83101602,-2.638404862,343.75,35.00029461,187.5,52.87454612,45.07038264,52.87454612,-17.87425151,1000,26.31002063,8.69027398,n,VN
abd_12,i,1.46,1.56,370.2111795,203.125,41.24463521,187.5,45.0680377,24.37826973,45.0680377,-3.823402495,859.375,0.654698392,40.58993682,609.375,48.14636521,203.125,52.57317042,50.72680792,52.57317042,-4.426805211,1031.25,32.01681387,16.12955134,421.875,52.08602219,203.125,51.41760365,52.08602219,7.530244256,44.55577793,859.375,32.19585174,19.89017045,n,NV
abd_122,A,0.22,0.29,767.4972915,578.125,37.37241974,203.125,47.33466294,45.61490264,47.33466294,-9.962243202,1000,32.74131718,4.631102559,437.5,34.67484082,187.5,42.01165194,36.47199225,42.01165194,-7.336811112,937.5,25.09521163,9.579629194,437.5,35.32208539,187.5,42.10151435,36.78781188,42.10151435,-6.779428957,875,27.26349853,8.058586862,n,VN
abd_122,ee,0.32,0.42,531.399205,375,54.6856774,187.5,42.59859278,54.6856774,11.66751184,43.01816556,906.25,37.34590301,17.33977439,546.875,3.891034229,203.125,17.14598409,15.31571722,17.14598409,-13.25494986,968.75,-4.087337,7.978371229,843.75,6.490434159,187.5,18.25231614,15.0829489,23.7242484,-17.23381424,968.75,20.2395676,-13.74913344,n,NV
abd_122,ee,2.58,2.64,393.1536723,625,39.14731814,109.375,41.6467247,46.2644738,7.738700446,31.4086177,921.875,29.46211612,9.68520202,250,49.12266029,125,41.65334934,49.12266029,28.90416053,20.21849975,968.75,12.77255596,36.35010433,281.25,38.58271495,125,39.63048536,47.71201116,31.47686834,7.105846616,1000,5.74038802,32.84232693,n,VN
abd_122,A,2.71,2.85,598.9240394,640.625,29.15805792,93.75,31.21453897,30.69388955,32.3965605,-3.238502579,906.25,22.82634384,6.331714083,640.625,29.15805792,93.75,31.21453897,30.69388955,32.3965605,-3.238502579,906.25,22.82634384,6.331714083,640.625,29.15805792,93.75,31.21453897,30.69388955,32.3965605,-3.238502579,906.25,22.82634384,6.331714083,n,NV
abd_123,A,1.3,1.4,509.24433,484.375,49.49012987,164.0625,47.97508346,51.85948316,2.32334867,47.1667812,960.9375,34.94833897,14.5417909,343.75,45.24463042,187.5,46.91341925,45.24463042,46.91341925,-1.668788832,875,24.70084658,20.54378384,343.75,46.07711675,156.25,46.66232755,46.07711675,46.66232755,-0.585210793,1000,21.86258716,24.2145296,n,VN
abd_123,oh,1.48,1.68,507.9325246,500,39.40751178,156.25,47.184563,48.17554238,10.4347768,28.97273499,937.5,26.85986359,12.54764819,812.5,43.27133138,140.625,40.90464403,42.77283128,-1.750046107,45.02137749,921.875,31.73552678,11.53580461,718.75,51.16754968,140.625,48.15088133,48.21672646,10.59041398,40.5771357,890.625,41.80099772,9.366551959,n,NV
abd_123,i,2.14,2.23,534.9953566,390.625,44.02788405,187.5,46.39816516,45.40867319,46.39816516,-2.37028111,921.875,27.54646305,16.481421,343.75,41.05962487,187.5,46.64524217,41.05962487,46.64524217,-5.585617298,906.25,19.57490809,21.48471678,343.75,41.47872924,187.5,46.36012348,41.80056058,46.36012348,-4.881394241,906.25,21.13173773,20.34699151,n,VN
abd_123,ee,2.3,2.4,418.8410801,312.5,40.74869944,156.25,42.05360365,40.74869944,42.05360365,-1.30490421,875,11.92195879,28.82674065,312.5,30.23633038,187.5,40.09829272,33.50639778,40.09829272,-9.861962343,875,14.42599442,15.81033595,343.75,49.65976179,187.5,42.68942596,49.65976179,13.53051249,36.1292493,875,16.5064127,33.15334909,n,NV
abd_123,ee,3.06,3.18,380.7732796,718.75,28.34821587,187.5,43.94410845,29.81173763,43.94410845,-15.59589258,875,23.809986,4.538229873,843.75,10.5023474,156.25,7.911999725,13.34205406,8.012859543,2.489487853,968.75,9.934918064,0.567429332,625,12.57978764,187.5,15.05295596,1.784828403,22.13595616,-9.556168514,906.25,13.88111337,-1.301325728,n,NV
abd_123,A,3.27,3.32,694.8569884,531.25,44.71379805,187.5,45.16268319,42.7039564,45.16268319,-0.44888513,906.25,30.64060824,14.07318981,343.75,38.73074332,187.5,41.4176208,38.73074332,41.4176208,-2.686877478,875,19.01208699,19.71865633,343.75,38.576603,187.5,42.38433071,38.576603,42.38433071,-3.807727714,875,17.59031328,20.98628972,n,VN
abd_123,ee,3.38,3.46,548.777619,640.625,42.57770822,156.25,43.87143976,45.52838159,4.492177279,38.08553094,937.5,29.93938913,12.63831909,343.75,43.00307404,156.25,44.21308124,43.00307404,44.21308124,-1.210007208,875,20.39701043,22.60606361,312.5,43.25831875,156.25,43.57449271,43.25831875,43.57449271,-0.316173955,968.75,14.00093735,29.2573814,n,NV
abd_123,A,3.53,3.65,603.3419677,375,49.13564898,187.5,42.54228273,49.13564898,17.46453142,31.67111756,875,21.80381385,27.33183512,750,23.77499759,156.25,0.071476311,11.05905297,14.09174833,9.683249257,875,14.07662123,9.69837636,750,13.91445698,156.25,5.398255669,11.89176601,13.8526737,0.061783285,875,3.197831481,10.7166255,n,NV
abd_123,A,5.66,5.75,571.7364325,343.75,44.27225786,156.25,46.10754415,50.02186587,7.388221291,36.88403657,906.25,21.53131067,22.74094719,312.5,43.90811768,156.25,45.48455259,43.90811768,45.48455259,-1.576434907,968.75,15.20943169,28.69868599,312.5,45.73791644,156.25,45.27597211,45.73791644,5.522240635,40.2156758,937.5,13.1380268,32.59988963,n,NV
abd_123,i,5.83,5.92,376.505175,453.125,52.33262005,140.625,43.35438512,46.27056757,1.900441211,50.43217884,1015.625,27.05960158,25.27301847,375,42.03967312,128.7156234,35.88871894,43.03278407,33.54721412,8.492458998,1000,10.74436393,31.29530919,375,20.65982446,158.2413155,39.16623194,38.31782953,40.69689388,-20.03706942,937.5,17.43203325,3.227791217,n,NV
abd_123,aa,5.95,6.05,453.002644,312.5,15.886083,125,22.61100851,19.30853594,22.61100851,-6.724925512,1000,-13.67843562,29.56451862,296.875,47.87097728,140.625,45.30014791,47.87097728,4.470098217,43.40087907,1015.625,11.66408527,36.20689202,265.625,44.38179315,140.625,43.45613644,44.38179315,3.32158297,41.06021018,968.75,2.487435737,41.89435741,n,VN
